Invoice_ID,Sale_Date,Year,Month,Company,Car_Model,Engine_CC,Fuel_Type,Horsepower_HP,Top_Speed_KMH,Seats,City,Salesperson,Quantity,Unit_Price_INR,GST_Percent,GST_Amount_INR,Total_Amount_INR
INV11506,21-09-2025,2025,September,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Vikas,1,1793212,28,502099.36,2295311.36
INV11507,21-09-2025,2025,September,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Sneha,2,4100242,28,2296135.52,10496619.52
INV11508,21-09-2025,2025,September,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Arjun,2,1701284,28,952719.04,4355287.04
INV11509,23-09-2025,2025,September,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Mehul,2,1771168,28,991854.08,4534190.08
INV11510,23-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Mehul,1,9503838,28,2661074.64,12164912.64
INV11511,25-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Chennai,Karan,2,9636327,28,5396343.12,24668997.12
INV11512,26-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Amit,1,9522180,28,2666210.4,12188390.4
INV11513,26-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Chennai,Riya,2,9756458,28,5463616.48,24976532.48
INV11514,26-09-2025,2025,September,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Rahul,2,6256009,28,3503365.04,16015383.04
INV11515,27-09-2025,2025,September,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Amit,2,6102601,28,3417456.56,15622658.56
INV11516,27-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Arjun,1,9574459,28,2680848.52,12255307.52
INV11517,27-09-2025,2025,September,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Priya,1,6055052,28,1695414.56,7750466.56
INV11518,27-09-2025,2025,September,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Karan,1,6300151,28,1764042.28,8064193.28
INV11519,27-09-2025,2025,September,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Arjun,2,6273015,28,3512888.4,16058918.4
INV11520,28-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Karan,1,9688185,28,2712691.8,12400876.8
INV11521,28-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Bangalore,Sneha,1,9784897,28,2739771.16,12524668.16
INV11522,28-09-2025,2025,September,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Neha,1,4175314,28,1169087.92,5344401.92
INV11523,28-09-2025,2025,September,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Amit,1,4259879,28,1192766.12,5452645.12
INV11524,29-09-2025,2025,September,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Riya,1,1687635,28,472537.8,2160172.8
INV11525,29-09-2025,2025,September,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Sneha,1,1652345,28,462656.6,2115001.6
INV11526,30-09-2025,2025,September,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Vikas,1,1604397,28,449231.16,2053628.16
INV11527,30-09-2025,2025,September,BMW,X5,2998,Petrol,335,243,5,Delhi,Neha,1,9587362,28,2684461.36,12271823.36
INV11528,01-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Rahul,1,9552753,28,2674770.84,12227523.84
INV11529,01-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Arjun,1,5961006,28,1669081.68,7630087.68
INV11530,01-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Karan,2,1610224,28,901725.44,4122173.44
INV11531,01-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Delhi,Riya,2,9645218,28,5401322.08,24691758.08
INV11532,01-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Rahul,1,4112124,28,1151394.72,5263518.72
INV11533,01-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Chennai,Neha,1,9729212,28,2724179.36,12453391.36
INV11534,01-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Amit,2,6283522,28,3518772.32,16085816.32
INV11535,02-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Sneha,2,9527891,28,5335618.96,24391400.96
INV11536,02-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Sneha,2,1566300,28,877128,4009728
INV11537,02-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Rahul,2,1847866,28,1034804.96,4730536.96
INV11538,02-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Rahul,2,4311403,28,2414385.68,11037191.68
INV11539,02-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Karan,2,6225500,28,3486280,15937280
INV11540,02-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Mehul,2,4354709,28,2438637.04,11148055.04
INV11541,02-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Karan,1,1615094,28,452226.32,2067320.32
INV11542,03-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Arjun,1,4210431,28,1178920.68,5389351.68
INV11543,03-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Rahul,2,9583446,28,5366729.76,24533621.76
INV11544,03-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Sneha,2,1733048,28,970506.88,4436602.88
INV11545,03-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Arjun,2,1768572,28,990400.32,4527544.32
INV11546,04-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Karan,2,4264409,28,2388069.04,10916887.04
INV11547,04-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Rahul,2,6150472,28,3444264.32,15745208.32
INV11548,04-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Neha,1,4189263,28,1172993.64,5362256.64
INV11549,04-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Vikas,2,1763069,28,987318.64,4513456.64
INV11550,04-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Neha,1,9512174,28,2663408.72,12175582.72
INV11551,04-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Neha,1,1674985,28,468995.8,2143980.8
INV11552,05-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Riya,2,6049951,28,3387972.56,15487874.56
INV11553,05-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Neha,1,6107010,28,1709962.8,7816972.8
INV11554,05-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Karan,2,4354062,28,2438274.72,11146398.72
INV11555,05-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Bangalore,Sneha,2,9569316,28,5358816.96,24497448.96
INV11556,05-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Karan,1,4320441,28,1209723.48,5530164.48
INV11557,06-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Arjun,2,1598485,28,895151.6,4092121.6
INV11558,06-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Neha,2,9685914,28,5424111.84,24795939.84
INV11559,06-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Karan,1,9610207,28,2690857.96,12301064.96
INV11560,06-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Arjun,2,6068222,28,3398204.32,15534648.32
INV11561,06-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Mehul,2,4220959,28,2363737.04,10805655.04
INV11562,07-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Chennai,Arjun,1,9623146,28,2694480.88,12317626.88
INV11563,07-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Chennai,Sneha,2,9483401,28,5310704.56,24277506.56
INV11564,07-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Vikas,1,4222407,28,1182273.96,5404680.96
INV11565,08-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Delhi,Amit,1,9803834,28,2745073.52,12548907.52
INV11566,08-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Priya,1,4147880,28,1161406.4,5309286.4
INV11567,08-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Vikas,2,4157946,28,2328449.76,10644341.76
INV11568,09-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Riya,2,1530122,28,856868.32,3917112.32
INV11569,09-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Arjun,1,1671322,28,467970.16,2139292.16
INV11570,09-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Chennai,Karan,1,9517705,28,2664957.4,12182662.4
INV11571,09-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Sneha,2,1608254,28,900622.24,4117130.24
INV11572,09-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Rahul,2,6322072,28,3540360.32,16184504.32
INV11573,09-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Vikas,1,6213441,28,1739763.48,7953204.48
INV11574,09-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Surat,Priya,1,9524811,28,2666947.08,12191758.08
INV11575,10-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Surat,Karan,2,9748439,28,5459125.84,24956003.84
INV11576,10-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Vikas,1,4436552,28,1242234.56,5678786.56
INV11577,10-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Arjun,2,4417167,28,2473613.52,11307947.52
INV11578,10-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Delhi,Mehul,2,9580618,28,5365146.08,24526382.08
INV11579,10-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Mehul,2,4251675,28,2380938,10884288
INV11580,10-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Sneha,2,1866291,28,1045122.96,4777704.96
INV11581,11-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Sneha,2,6299520,28,3527731.2,16126771.2
INV11582,11-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Neha,2,4449434,28,2491683.04,11390551.04
INV11583,11-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Arjun,1,1764448,28,494045.44,2258493.44
INV11584,11-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Riya,1,4182522,28,1171106.16,5353628.16
INV11585,12-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Arjun,1,4088375,28,1144745,5233120
INV11586,12-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Amit,2,6051923,28,3389076.88,15492922.88
INV11587,12-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Neha,2,1560126,28,873670.56,3993922.56
INV11588,13-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Riya,2,4085775,28,2288034,10459584
INV11589,13-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Surat,Vikas,2,9523534,28,5333179.04,24380247.04
INV11590,13-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Rahul,1,9459471,28,2648651.88,12108122.88
INV11591,13-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Rahul,1,6230312,28,1744487.36,7974799.36
INV11592,13-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Rahul,1,1855143,28,519440.04,2374583.04
INV11593,13-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Amit,2,4143291,28,2320242.96,10606824.96
INV11594,14-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Riya,2,9815293,28,5496564.08,25127150.08
INV11595,14-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Karan,2,1861940,28,1042686.4,4766566.4
INV11596,14-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Sneha,1,1525514,28,427143.92,1952657.92
INV11597,14-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Bangalore,Priya,2,9575063,28,5362035.28,24512161.28
INV11598,14-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Neha,2,1514650,28,848204,3877504
INV11599,14-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Rahul,1,9565641,28,2678379.48,12244020.48
INV11600,14-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Neha,1,9667936,28,2707022.08,12374958.08
INV11601,15-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Chennai,Arjun,1,9734008,28,2725522.24,12459530.24
INV11602,15-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Neha,1,1612082,28,451382.96,2063464.96
INV11603,15-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Neha,1,5957861,28,1668201.08,7626062.08
INV11604,15-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Sneha,2,1611551,28,902468.56,4125570.56
INV11605,15-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Amit,2,1840758,28,1030824.48,4712340.48
INV11606,16-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Surat,Priya,2,9608090,28,5380530.4,24596710.4
INV11607,16-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Arjun,2,9499673,28,5319816.88,24319162.88
INV11608,16-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Karan,2,9541923,28,5343476.88,24427322.88
INV11609,17-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Arjun,1,6269046,28,1755332.88,8024378.88
INV11610,17-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Mehul,1,9571952,28,2680146.56,12252098.56
INV11611,17-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Sneha,2,1623939,28,909405.84,4157283.84
INV11612,18-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Karan,1,1572118,28,440193.04,2012311.04
INV11613,18-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Sneha,1,6029519,28,1688265.32,7717784.32
INV11614,18-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Neha,1,1880270,28,526475.6,2406745.6
INV11615,18-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Riya,2,9616481,28,5385229.36,24618191.36
INV11616,18-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Sneha,2,4443504,28,2488362.24,11375370.24
INV11617,18-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Riya,2,6077008,28,3403124.48,15557140.48
INV11618,18-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Mehul,1,1860369,28,520903.32,2381272.32
INV11619,19-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Priya,1,6181924,28,1730938.72,7912862.72
INV11620,19-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Rahul,1,4150907,28,1162253.96,5313160.96
INV11621,19-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Delhi,Mehul,1,9498108,28,2659470.24,12157578.24
INV11622,19-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Arjun,1,9716036,28,2720490.08,12436526.08
INV11623,19-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Sneha,2,4136066,28,2316196.96,10588328.96
INV11624,19-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Bangalore,Vikas,1,4367640,28,1222939.2,5590579.2
INV11625,20-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Surat,Priya,1,4192533,28,1173909.24,5366442.24
INV11626,20-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Karan,2,6148032,28,3442897.92,15738961.92
INV11627,20-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Rahul,2,4314918,28,2416354.08,11046190.08
INV11628,20-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Arjun,1,4449470,28,1245851.6,5695321.6
INV11629,20-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Riya,2,1812047,28,1014746.32,4638840.32
INV11630,21-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Pune,Karan,2,6193086,28,3468128.16,15854300.16
INV11631,21-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Priya,2,6244724,28,3497045.44,15986493.44
INV11632,21-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Sneha,1,6324794,28,1770942.32,8095736.32
INV11633,21-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Riya,1,9452191,28,2646613.48,12098804.48
INV11634,22-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Neha,2,4268009,28,2390085.04,10926103.04
INV11635,22-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Arjun,2,4211381,28,2358373.36,10781135.36
INV11636,22-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Sneha,1,1701759,28,476492.52,2178251.52
INV11637,22-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Riya,2,4444043,28,2488664.08,11376750.08
INV11638,22-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Ahmedabad,Arjun,2,4415143,28,2472480.08,11302766.08
INV11639,23-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Neha,1,9700465,28,2716130.2,12416595.2
INV11640,23-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Rahul,1,1637012,28,458363.36,2095375.36
INV11641,23-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Amit,1,6265699,28,1754395.72,8020094.72
INV11642,23-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Arjun,1,1837849,28,514597.72,2352446.72
INV11643,23-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Arjun,1,1721744,28,482088.32,2203832.32
INV11644,23-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Mehul,2,6212483,28,3478990.48,15903956.48
INV11645,24-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Rahul,1,4107291,28,1150041.48,5257332.48
INV11646,24-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Chennai,Vikas,1,6342319,28,1775849.32,8118168.32
INV11647,24-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Priya,1,1757804,28,492185.12,2249989.12
INV11648,24-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Vikas,2,1775231,28,994129.36,4544591.36
INV11649,24-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Rahul,1,4142485,28,1159895.8,5302380.8
INV11650,25-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Karan,2,9545412,28,5345430.72,24436254.72
INV11651,25-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Rahul,1,9555350,28,2675498,12230848
INV11652,25-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Surat,Mehul,2,9664324,28,5412021.44,24740669.44
INV11653,25-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Pune,Priya,1,1541843,28,431716.04,1973559.04
INV11654,26-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Amit,2,1533692,28,858867.52,3926251.52
INV11655,26-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Amit,2,9704381,28,5434453.36,24843215.36
INV11656,26-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Mehul,2,1894159,28,1060729.04,4849047.04
INV11657,26-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Arjun,1,1610660,28,450984.8,2061644.8
INV11658,26-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Mehul,2,6198109,28,3470941.04,15867159.04
INV11659,26-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Neha,2,4244398,28,2376862.88,10865658.88
INV11660,27-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Neha,2,6148409,28,3443109.04,15739927.04
INV11661,27-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Arjun,1,5951617,28,1666452.76,7618069.76
INV11662,27-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Riya,1,9765573,28,2734360.44,12499933.44
INV11663,27-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Surat,Mehul,1,6143163,28,1720085.64,7863248.64
INV11664,28-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Amit,1,4051640,28,1134459.2,5186099.2
INV11665,28-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Hyderabad,Karan,1,6335777,28,1774017.56,8109794.56
INV11666,28-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Neha,2,9659801,28,5409488.56,24729090.56
INV11667,28-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Arjun,2,4395159,28,2461289.04,11251607.04
INV11668,28-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Delhi,Riya,1,6323262,28,1770513.36,8093775.36
INV11669,28-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Mumbai,Vikas,1,1761056,28,493095.68,2254151.68
INV11670,29-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Karan,1,4283982,28,1199514.96,5483496.96
INV11671,29-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Delhi,Priya,1,9560960,28,2677068.8,12238028.8
INV11672,29-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Ahmedabad,Rahul,2,1875267,28,1050149.52,4800683.52
INV11673,29-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Vikas,2,6096988,28,3414313.28,15608289.28
INV11674,29-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Riya,1,4398901,28,1231692.28,5630593.28
INV11675,29-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Sneha,1,4412694,28,1235554.32,5648248.32
INV11676,29-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Riya,2,1697661,28,950690.16,4346012.16
INV11677,30-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Mumbai,Vikas,1,9585839,28,2684034.92,12269873.92
INV11678,30-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Hyderabad,Mehul,1,1546734,28,433085.52,1979819.52
INV11679,30-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Hyderabad,Rahul,1,9750332,28,2730092.96,12480424.96
INV11680,30-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Vikas,2,6252470,28,3501383.2,16006323.2
INV11681,30-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Neha,1,1703500,28,476980,2180480
INV11682,30-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Priya,1,6222499,28,1742299.72,7964798.72
INV11683,31-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Vikas,2,1665636,28,932756.16,4264028.16
INV11684,31-10-2025,2025,October,BMW,X5,2998,Petrol,335,243,5,Surat,Rahul,2,9806505,28,5491642.8,25104652.8
INV11685,31-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Ahmedabad,Mehul,1,6341674,28,1775668.72,8117342.72
INV11686,31-10-2025,2025,October,Mercedes,C-Class,1999,Petrol,255,250,5,Mumbai,Vikas,2,6213390,28,3479498.4,15906278.4
INV11687,31-10-2025,2025,October,Toyota,Fortuner,2755,Diesel,201,190,7,Pune,Arjun,1,4309535,28,1206669.8,5516204.8
INV11688,31-10-2025,2025,October,Mahindra,Thar,2184,Diesel,130,155,4,Bangalore,Sneha,2,1580059,28,884833.04,4044951.04
INV11689,01-11-2025,2025,November,BMW,X5,2998,Petrol,335,243,5,Chennai,Vikas,2,9831364,28,5505563.84,25168291.84
INV11690,01-11-2025,2025,November,BMW,X5,2998,Petrol,335,243,5,Chennai,Neha,1,9737279,28,2726438.12,12463717.12
INV11691,01-11-2025,2025,November,Toyota,Fortuner,2755,Diesel,201,190,7,Chennai,Arjun,2,4232613,28,2370263.28,10835489.28
INV11692,02-11-2025,2025,November,Mercedes,C-Class,1999,Petrol,255,250,5,Bangalore,Riya,2,6315101,28,3536456.56,16166658.56
INV11693,02-11-2025,2025,November,Toyota,Fortuner,2755,Diesel,201,190,7,Hyderabad,Mehul,1,4118629,28,1153216.12,5271845.12
INV11694,02-11-2025,2025,November,Mahindra,Thar,2184,Diesel,130,155,4,Delhi,Mehul,2,1739878,28,974331.68,4454087.68
INV11695,03-11-2025,2025,November,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Sneha,2,4202610,28,2353461.6,10758681.6
INV11696,03-11-2025,2025,November,BMW,X5,2998,Petrol,335,243,5,Ahmedabad,Neha,1,9835518,28,2753945.04,12589463.04
INV11697,03-11-2025,2025,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Rahul,1,1697423,28,475278.44,2172701.44
INV11698,03-11-2025,2025,November,Mahindra,Thar,2184,Diesel,130,155,4,Surat,Rahul,1,1686428,28,472199.84,2158627.84
INV11699,04-11-2025,2025,November,Mahindra,Thar,2184,Diesel,130,155,4,Chennai,Rahul,2,1811108,28,1014220.48,4636436.48
INV11700,04-11-2025,2025,November,Toyota,Fortuner,2755,Diesel,201,190,7,Mumbai,Sneha,1,4067822,28,1138990.16,5206812.16
INV11701,04-11-2025,2025,November,Toyota,Fortuner,2755,Diesel,201,190,7,Delhi,Arjun,2,4208696,28,2356869.76,10774261.76
